id;velocidad_viento_10m;presion_superficie;temp_suelo_7cm;humedad_suelo_7cm;temp_suelo_250cm
9796;5.6;716.0;11.6;0.398;10.7
9797;1.6;1010.7;25.1;0.235;28.2
9798;2.1;894.1;22.6;0.422;22.6
9799;3.7;714.4;8.7;0.396;10.7
9800;11.6;1009.6;31.4;0.237;28.2
9801;7.4;892.9;20.9;0.428;22.6
9802;4.3;716.2;10.0;0.423;10.7
9803;3.7;1011.4;25.6;0.234;28.2
9804;1.5;895.0;21.5;0.428;22.6
9805;1.9;715.2;8.0;0.406;10.7
9806;3.5;1009.7;30.8;0.232;28.2
9807;6.0;893.8;20.9;0.416;22.6
9808;5.2;717.8;13.2;0.397;10.7
9809;2.9;1012.0;25.1;0.233;28.2
9810;3.8;894.9;24.2;0.413;22.6
9811;0.5;714.9;7.8;0.386;10.7
9812;3.1;1009.4;31.1;0.231;28.2
9813;5.4;892.5;21.5;0.401;22.6
9814;5.6;717.9;13.6;0.384;10.7
9815;2.9;1012.1;25.4;0.230;28.2
9816;3.6;895.3;23.8;0.398;22.6
9817;0.5;715.0;8.1;0.380;10.7
9818;9.4;1009.6;32.1;0.228;28.2
9819;3.7;892.4;20.9;0.391;22.6
9820;6.0;718.2;13.8;0.366;10.7
9821;3.4;1011.4;25.0;0.230;28.2
9822;2.8;895.3;23.0;0.388;22.6
9823;1.9;715.6;9.8;0.366;10.7
9824;13.5;1009.7;31.6;0.229;28.2
9825;4.0;893.8;21.9;0.376;22.6
9826;5.4;718.0;10.8;0.412;10.7
9827;7.9;1012.8;25.3;0.241;28.2
9828;1.6;896.0;23.6;0.392;22.6
9829;1.5;716.3;7.3;0.398;10.7
9830;7.9;1013.1;28.6;0.242;28.2
9831;8.0;892.9;21.1;0.375;22.6
9832;5.1;717.9;12.2;0.390;10.7
9833;3.7;1014.0;23.9;0.278;28.2
9834;0.7;896.0;23.7;0.385;22.6
9835;3.1;715.2;7.7;0.397;10.6
9836;7.9;1012.1;29.3;0.277;28.2
9837;6.8;893.3;20.9;0.380;22.6
9838;4.9;716.5;10.9;0.393;10.6
9839;1.8;1013.2;24.2;0.271;28.2
9840;3.9;895.0;20.9;0.414;22.6
9841;2.4;713.3;7.7;0.390;10.6
9842;5.1;1010.4;30.8;0.265;28.2
9843;3.9;892.9;20.7;0.388;22.6
9844;5.2;717.5;13.6;0.382;10.6
9845;4.5;1014.0;25.5;0.262;28.2
9846;3.1;895.8;22.2;0.383;22.6
9847;1.8;714.8;7.5;0.397;10.6
9848;10.4;1011.0;30.6;0.257;28.2
9849;3.7;893.4;20.1;0.365;22.5
9850;6.1;717.5;13.2;0.380;10.6
9851;2.3;1013.0;24.7;0.259;28.2
9852;3.5;895.7;23.1;0.388;22.5
9853;5.1;713.5;8.0;0.377;10.6
9854;8.6;1009.5;31.8;0.251;28.2
9855;6.9;894.0;20.8;0.414;22.5
9856;7.1;716.9;12.4;0.376;10.6
9857;4.0;1011.7;25.7;0.247;28.2
9858;1.0;895.4;23.3;0.399;22.5
9859;4.5;715.0;7.6;0.392;10.6
9860;11.2;1009.8;31.2;0.242;28.2
9861;4.1;891.5;20.3;0.400;22.5
9862;5.0;716.9;12.4;0.385;10.6
9863;5.7;1010.9;25.0;0.241;28.2
9864;5.1;894.4;24.0;0.390;22.5
9865;3.5;714.3;8.4;0.388;10.6
9866;14.0;1009.7;30.8;0.238;28.2
9867;7.6;891.8;21.2;0.393;22.5
9868;2.7;715.6;9.2;0.428;10.6
9869;4.8;1011.2;25.2;0.238;28.2
9870;7.6;894.8;23.9;0.383;22.5
9871;2.2;714.5;9.0;0.414;10.6
9872;8.4;1010.0;31.6;0.235;28.2
9873;3.6;893.7;20.8;0.422;22.5
9874;6.8;715.6;9.2;0.433;10.6
9875;7.0;1012.5;25.8;0.237;28.2
9876;2.7;894.8;21.8;0.419;22.5
9877;0.5;714.3;8.8;0.410;10.6
9878;11.0;1011.1;29.4;0.238;28.2
9879;3.7;892.2;20.5;0.404;22.5
9880;6.0;716.6;13.0;0.397;10.6
9881;4.7;1012.6;24.6;0.239;28.2
9882;4.3;893.7;23.9;0.405;22.5
9883;3.3;714.9;8.5;0.411;10.6
9884;8.4;1009.8;31.5;0.235;28.2
9885;6.5;892.2;20.9;0.397;22.5
9886;4.6;716.3;11.4;0.404;10.6
9887;8.0;1011.9;25.1;0.239;28.2
9888;0.4;895.3;22.5;0.390;22.5
9889;1.5;714.8;8.3;0.413;10.6
9890;9.4;1010.3;30.0;0.238;28.2
9891;4.4;894.9;20.7;0.420;22.5
9892;5.0;717.4;10.2;0.424;10.6
9893;2.9;1012.6;25.0;0.233;28.2
9894;4.4;897.2;22.3;0.400;22.5
9895;1.1;715.8;8.2;0.417;10.6
9896;5.9;1009.6;31.7;0.230;28.2
9897;5.9;894.4;21.1;0.379;22.5
9898;8.0;717.5;10.0;0.417;10.6
9899;3.2;1011.6;25.5;0.227;28.2
9900;6.6;896.5;22.3;0.385;22.5
9901;4.6;713.5;7.0;0.406;10.6
9902;5.1;1008.4;32.5;0.226;28.2
9903;5.8;893.4;19.6;0.398;22.5
9904;6.8;717.6;12.6;0.389;10.5
9905;4.9;1010.7;25.6;0.226;28.2
9906;1.6;895.5;23.4;0.399;22.5
9907;3.8;714.0;7.6;0.384;10.5
9908;12.9;1008.3;31.5;0.226;28.2
9909;7.5;892.6;21.1;0.374;22.5
9910;5.6;716.6;12.0;0.380;10.5
9911;6.4;1011.1;25.0;0.230;28.2
9912;4.5;894.5;21.2;0.418;22.5
9913;3.6;713.7;8.9;0.386;10.5
9914;10.6;1008.4;32.3;0.228;28.2
9915;5.0;892.3;20.4;0.396;22.5
9916;5.8;715.6;11.5;0.395;10.5
9917;6.2;1010.7;25.4;0.236;28.2
9918;2.9;894.1;23.8;0.410;22.5
9919;4.8;711.5;7.5;0.395;10.5
9920;13.2;1009.2;30.0;0.235;28.2
9921;7.0;891.1;21.1;0.394;22.4
9922;7.3;717.0;12.6;0.385;10.5
9923;5.0;1012.3;24.7;0.236;28.2
9924;3.6;894.5;24.0;0.388;22.4
9925;5.1;712.7;7.9;0.376;10.5
9926;13.0;1010.4;30.6;0.232;28.2
9927;7.0;892.5;20.8;0.419;22.4
9928;8.6;718.0;12.6;0.382;10.5
9929;4.3;1013.5;24.1;0.235;28.2
9930;4.7;895.7;21.9;0.386;22.4
9931;3.7;715.5;9.3;0.408;10.5
9932;13.6;1010.2;32.5;0.230;28.2
9933;5.8;896.0;20.8;0.430;22.4
9934;5.4;717.0;9.8;0.425;10.5
9935;4.7;1012.6;25.3;0.235;28.2
9936;7.7;897.2;23.2;0.404;22.4
9937;3.9;716.0;8.4;0.421;10.5
9938;7.7;1009.8;31.7;0.241;28.2
9939;7.3;895.2;20.7;0.388;22.4
9940;5.6;718.1;11.9;0.414;10.5
9941;2.3;1012.0;24.6;0.242;28.2
9942;7.2;896.4;23.7;0.398;22.4
9943;0.5;715.5;9.0;0.421;10.5
9944;11.7;1009.0;30.8;0.239;28.2
9945;6.8;894.3;20.9;0.371;22.4
9946;6.1;718.2;11.4;0.405;10.4
9947;4.6;1012.6;24.3;0.242;28.2
9948;11.0;897.1;23.7;0.377;22.4
9949;3.1;714.5;7.3;0.414;10.4
9950;17.1;1010.2;30.3;0.239;28.3
9951;7.1;895.5;20.5;0.364;22.4
9952;5.5;718.3;12.1;0.400;10.4
9953;4.5;1012.1;23.3;0.244;28.3
9954;12.0;897.0;23.1;0.363;22.4
9955;2.5;716.1;8.3;0.401;10.4
9956;15.2;1010.4;30.8;0.237;28.3
9957;8.1;895.8;20.5;0.343;22.4
9958;6.1;718.9;12.1;0.393;10.4
9959;4.4;1012.2;23.7;0.234;28.3
9960;11.9;897.5;23.2;0.342;22.4
9961;2.5;716.0;8.2;0.419;10.4
9962;13.0;1011.7;31.8;0.231;28.3
9963;6.3;896.3;20.8;0.332;22.4
9964;7.7;717.6;11.0;0.417;10.4
9965;5.5;1014.5;24.1;0.231;28.3
9966;11.9;897.7;23.5;0.326;22.4
9967;0.8;715.5;7.9;0.421;10.4
9968;5.8;1010.9;30.9;0.228;28.3
9969;6.6;895.1;20.1;0.312;22.4
9970;5.0;717.6;10.0;0.407;10.4
9971;6.0;1013.7;24.6;0.229;28.3
9972;9.2;897.3;23.1;0.314;22.4
9973;1.3;715.4;7.7;0.417;10.4
9974;1.3;1010.9;30.4;0.228;28.3
9975;5.8;895.4;20.7;0.307;22.4
9976;5.4;716.7;9.0;0.418;10.4
9977;4.0;1012.8;24.3;0.229;28.3
9978;5.4;897.4;23.4;0.321;22.4
9979;0.8;715.1;7.9;0.413;10.4
9980;12.6;1010.9;31.0;0.228;28.3
9981;6.2;895.0;21.1;0.304;22.4
9982;8.7;716.4;10.9;0.404;10.4
9983;5.2;1012.6;23.9;0.226;28.3
9984;7.1;896.5;21.8;0.310;22.4
9985;1.8;714.7;8.1;0.397;10.4
9986;13.8;1009.6;31.7;0.225;28.3
9987;5.2;894.3;20.3;0.302;22.4
9988;6.1;717.5;11.9;0.392;10.3
9989;2.5;1010.7;23.9;0.226;28.3
9990;10.4;895.8;22.9;0.298;22.4
9991;2.7;715.0;8.0;0.413;10.3
9992;12.7;1009.2;32.5;0.227;28.3
9993;8.5;894.3;20.2;0.295;22.4
9994;4.3;718.1;9.8;0.397;10.3
9995;3.0;1012.1;24.3;0.229;28.3
9996;9.4;897.9;22.7;0.295;22.4
9997;2.6;714.2;7.0;0.389;10.3
9998;12.8;1010.6;33.1;0.228;28.3
9999;6.8;895.4;20.0;0.287;22.4
10000;7.4;720.1;12.4;0.387;10.3
10001;4.2;1015.2;24.6;0.230;28.3
10002;7.4;899.0;23.0;0.290;22.4
10003;3.2;714.7;6.9;0.385;10.3
10004;14.7;1012.2;32.4;0.227;28.3
10005;7.9;895.4;20.3;0.275;22.4
10006;4.3;717.9;9.5;0.394;10.3
10007;2.6;1014.3;24.6;0.229;28.3
10008;6.1;897.6;23.2;0.272;22.3
10009;1.4;715.7;7.7;0.398;10.3
10010;12.2;1011.5;32.6;0.226;28.3
10011;6.8;895.3;21.7;0.272;22.3
10012;6.7;716.6;9.7;0.404;10.3
10013;2.2;1013.3;24.6;0.228;28.3
10014;8.7;896.2;24.3;0.277;22.3
10015;4.4;713.9;7.1;0.398;10.3
10016;11.5;1010.9;31.4;0.227;28.3
10017;8.4;893.4;21.2;0.268;22.3
10018;6.4;717.7;11.7;0.384;10.3
10019;6.1;1012.1;24.7;0.236;28.3
10020;6.0;896.1;24.0;0.266;22.3
10021;2.6;714.7;7.7;0.384;10.2
10022;2.5;1009.3;30.8;0.234;28.3
10023;7.8;893.3;21.5;0.262;22.3
10024;3.6;718.3;12.1;0.388;10.2
10025;3.5;1011.9;25.4;0.230;28.3
10026;3.9;896.9;21.8;0.270;22.3
10027;3.7;714.8;7.9;0.387;10.2
10028;12.4;1010.3;30.0;0.229;28.3
10029;8.1;894.5;21.1;0.252;22.3
10030;4.2;718.1;11.0;0.391;10.2
10031;6.2;1012.3;24.5;0.227;28.3
10032;10.0;897.5;24.4;0.249;22.3
10033;1.6;715.0;7.4;0.402;10.2
10034;14.6;1010.1;30.5;0.222;28.3
10035;8.5;895.2;21.7;0.234;22.3
10036;3.6;717.9;11.0;0.394;10.2
10037;3.3;1011.8;24.2;0.225;28.3
10038;5.9;897.1;23.3;0.233;22.3
10039;1.0;715.1;7.6;0.385;10.2
10040;14.6;1010.8;31.1;0.222;28.3
10041;7.6;894.8;21.5;0.234;22.3
10042;3.4;718.1;10.0;0.396;10.2
10043;6.5;1011.7;24.7;0.230;28.3
10044;5.9;897.2;22.0;0.352;22.3
10045;2.3;715.4;7.2;0.391;10.2
10046;14.3;1010.7;31.6;0.227;28.4
10047;7.1;894.5;20.8;0.328;22.3
10048;5.1;718.0;10.2;0.388;10.2
10049;3.7;1013.1;24.3;0.229;28.4
10050;2.1;897.9;21.7;0.336;22.3
10051;3.4;714.0;5.9;0.391;10.2
10052;10.5;1012.3;32.9;0.225;28.4
10053;8.0;894.3;18.7;0.347;22.3
10054;7.3;718.5;12.6;0.379;10.2
10055;3.6;1014.9;25.7;0.231;28.4
10056;0.8;896.2;23.3;0.331;22.3
10057;3.0;713.6;6.5;0.373;10.1
10058;8.9;1011.5;30.3;0.230;28.4
10059;8.2;893.2;20.7;0.315;22.3
10060;6.9;718.3;12.6;0.363;10.1
10061;1.8;1013.3;25.0;0.233;28.4
10062;3.1;895.7;23.8;0.309;22.3
10063;2.6;715.1;8.1;0.352;10.1
10064;12.8;1011.8;29.6;0.235;28.4
10065;5.9;892.9;20.8;0.293;22.3
10066;6.8;717.4;11.6;0.363;10.1
10067;5.6;1013.2;25.1;0.235;28.4
10068;1.6;895.5;23.9;0.291;22.3
10069;2.6;715.5;7.7;0.388;10.1
10070;13.7;1012.3;29.8;0.234;28.4
10071;5.9;892.5;20.4;0.385;22.3
10072;7.2;718.3;13.0;0.384;10.1
10073;6.0;1013.4;23.7;0.232;28.4
10074;3.3;896.0;20.5;0.423;22.3
10075;4.1;714.8;9.3;0.377;10.1
10076;16.9;1011.7;31.5;0.229;28.4
10077;6.0;894.2;20.6;0.392;22.3
10078;8.0;717.6;11.8;0.381;10.1
10079;4.4;1013.6;24.3;0.233;28.4
10080;7.9;895.6;23.0;0.381;22.3
10081;2.8;713.3;7.6;0.383;10.1
10082;15.5;1010.0;32.1;0.230;28.4
10083;7.1;892.5;20.6;0.361;22.3
10084;5.8;717.2;13.0;0.371;10.1
10085;5.4;1012.8;24.7;0.234;28.4
10086;2.0;894.9;23.7;0.357;22.3
10087;2.7;713.5;6.7;0.383;10.1
10088;9.1;1009.4;30.7;0.232;28.4
10089;7.8;890.9;21.3;0.349;22.3
10090;6.8;717.2;12.8;0.371;10.1
10091;5.9;1011.5;24.8;0.234;28.4
10092;2.9;894.3;24.1;0.348;22.3
10093;1.5;714.5;7.4;0.352;10.1
10094;15.3;1010.3;30.4;0.231;28.4
10095;5.8;892.7;22.0;0.339;22.3
10096;6.2;717.3;12.5;0.352;10.1
10097;7.7;1013.2;24.6;0.231;28.4
10098;5.8;895.1;22.7;0.356;22.3
10099;1.5;715.6;8.6;0.389;10.1
10100;14.0;1011.6;30.3;0.231;28.4
10101;8.7;894.1;20.4;0.430;22.3
10102;2.6;717.0;9.0;0.420;10.1
10103;4.5;1013.5;23.9;0.234;28.4
10104;3.8;896.3;21.0;0.428;22.3
10105;0.5;715.6;8.0;0.395;10.1
10106;15.9;1012.2;30.3;0.245;28.4
10107;5.5;894.4;20.0;0.410;22.3
10108;5.6;718.4;12.9;0.384;10.0
10109;5.8;1013.6;23.7;0.244;28.4
10110;2.4;897.1;23.2;0.400;22.3
10111;2.7;715.6;7.7;0.378;10.0
10112;16.4;1010.8;30.7;0.239;28.4
10113;6.7;893.6;20.9;0.377;22.3
10114;7.1;717.7;11.8;0.378;10.0
10115;6.4;1013.5;24.1;0.242;28.4
10116;7.6;896.0;24.1;0.372;22.3
10117;1.6;716.2;7.6;0.388;10.0
10118;12.2;1009.8;31.7;0.239;28.4
10119;5.6;895.5;20.9;0.375;22.3
10120;6.1;718.0;11.9;0.380;10.0
10121;3.6;1013.1;24.2;0.238;28.4
10122;12.0;897.5;23.4;0.369;22.3
10123;0.8;715.1;6.8;0.399;10.0
10124;11.4;1010.8;29.9;0.236;28.4
10125;7.9;894.8;20.6;0.363;22.3
10126;7.3;717.2;11.4;0.384;10.0
10127;7.3;1013.1;24.2;0.236;28.4
10128;5.8;896.3;22.6;0.357;22.3
10129;1.5;714.9;8.3;0.379;10.0
10130;13.7;1010.0;30.4;0.235;28.4
10131;5.5;894.5;20.7;0.351;22.3
10132;4.7;717.8;10.4;0.375;10.0
10133;10.0;1014.0;24.5;0.235;28.4
10134;6.2;897.7;23.6;0.348;22.3
10135;5.0;715.3;8.3;0.384;10.0
10136;13.5;1011.1;29.8;0.233;28.4
10137;6.3;894.4;20.8;0.346;22.3
10138;5.9;716.6;8.7;0.395;10.0
10139;6.6;1012.5;23.7;0.235;28.4
10140;8.1;896.7;23.9;0.345;22.2
10141;2.2;714.6;6.7;0.402;10.0
10142;12.8;1011.3;30.3;0.234;28.4
10143;8.0;893.5;20.5;0.338;22.2
10144;5.2;719.2;11.8;0.386;10.0
10145;6.4;1013.3;23.4;0.236;28.4
10146;10.6;897.7;23.7;0.332;22.2
10147;1.1;715.0;6.0;0.389;10.0
10148;15.3;1011.7;29.5;0.236;28.4
10149;8.1;894.2;20.3;0.331;22.2
10150;6.8;719.0;12.3;0.377;10.0
10151;3.1;1012.6;24.1;0.229;28.4
10152;8.4;896.7;23.9;0.327;22.2
10153;1.3;714.4;7.9;0.368;10.0
10154;16.6;1010.6;31.1;0.227;28.4
10155;8.7;894.1;20.8;0.313;22.2
10156;5.8;718.2;12.5;0.358;10.0
10157;3.1;1013.0;24.2;0.233;28.4
10158;7.5;896.1;24.0;0.313;22.2
10159;1.1;716.2;7.9;0.354;9.9
10160;5.7;1009.4;33.1;0.230;28.4
10161;7.4;895.0;21.4;0.317;22.2
10162;5.2;716.8;9.4;0.363;9.9
10163;8.3;1013.8;25.8;0.229;28.4
10164;5.8;896.6;24.3;0.314;22.2
10165;3.6;714.4;6.9;0.392;9.9
10166;12.4;1011.6;29.0;0.230;28.4
10167;7.5;893.5;21.5;0.323;22.2
10168;4.0;717.0;9.3;0.389;9.9
10169;10.2;1013.0;24.2;0.233;28.4
10170;8.5;895.7;24.4;0.316;22.2
10171;2.9;714.6;6.5;0.387;9.9
10172;11.9;1010.6;30.9;0.230;28.4
10173;7.4;892.1;21.1;0.310;22.2
10174;4.7;717.5;12.4;0.373;9.9
10175;3.6;1012.5;23.7;0.237;28.4
10176;2.9;894.6;24.4;0.305;22.2
10177;1.8;713.2;7.1;0.368;9.9
10178;13.5;1010.9;31.6;0.232;28.4
10179;7.6;892.1;21.8;0.290;22.2
10180;8.3;717.7;12.9;0.375;9.9
10181;4.0;1013.1;23.3;0.236;28.4
10182;3.7;895.2;24.7;0.290;22.2
10183;2.2;714.6;8.9;0.377;9.9
10184;14.3;1011.9;30.2;0.232;28.4
10185;7.4;893.5;20.9;0.317;22.2
10186;1.3;717.1;10.7;0.390;9.9
10187;8.9;1014.4;23.3;0.243;28.4
10188;5.1;895.5;24.7;0.337;22.2
10189;3.0;714.7;8.0;0.390;9.9
10190;15.0;1012.5;30.5;0.234;28.4
10191;8.2;892.8;21.2;0.326;22.2
10192;7.2;719.6;13.5;0.377;9.9
10193;2.2;1015.1;23.5;0.230;28.4
10194;8.1;896.4;24.8;0.316;22.2
10195;2.3;716.1;8.9;0.362;9.9
10196;11.0;1011.3;32.3;0.224;28.4
10197;6.2;896.1;22.0;0.298;22.2
10198;5.4;718.2;11.8;0.380;9.9
10199;4.3;1013.9;24.6;0.224;28.4
10200;6.1;897.3;24.7;0.294;22.2
10201;1.5;716.7;7.0;0.395;9.9
10202;15.8;1011.5;32.6;0.224;28.4
10203;6.9;896.7;20.7;0.412;22.2
10204;7.1;718.3;11.8;0.390;9.9
10205;6.3;1014.0;24.3;0.235;28.4
10206;4.5;897.5;23.9;0.358;22.2
10207;3.5;713.7;6.5;0.392;9.9
10208;13.2;1010.9;29.6;0.233;28.4
10209;6.5;894.6;20.7;0.337;22.2
10210;5.6;719.0;12.5;0.374;9.8
10211;4.1;1012.5;23.6;0.235;28.4
10212;9.7;897.0;24.5;0.325;22.2
10213;2.9;713.5;7.2;0.355;9.8
10214;14.6;1010.2;31.0;0.234;28.4
10215;7.8;894.1;21.1;0.318;22.2
10216;5.2;719.4;12.8;0.346;9.8
10217;2.3;1013.4;23.7;0.241;28.4
10218;10.3;897.4;24.5;0.310;22.2
10219;3.3;713.6;7.1;0.343;9.8
10220;15.8;1011.2;31.9;0.235;28.4
10221;7.6;893.7;20.1;0.306;22.2
10222;6.5;719.2;12.8;0.337;9.8
10223;4.0;1012.1;23.6;0.231;28.4
10224;9.4;897.0;24.5;0.297;22.2
10225;2.3;713.3;7.1;0.338;9.8
10226;13.2;1010.7;31.8;0.228;28.4
10227;9.0;893.6;20.8;0.281;22.2
10228;6.8;719.0;12.8;0.336;9.8
10229;4.8;1014.1;24.0;0.229;28.4
10230;10.6;896.6;24.5;0.281;22.2
10231;1.1;714.3;7.4;0.321;9.8
10232;14.1;1010.3;31.7;0.226;28.4
10233;8.3;892.7;21.3;0.268;22.2
10234;7.6;718.8;12.8;0.322;9.8
10235;2.6;1012.9;23.6;0.232;28.4
10236;6.5;896.7;24.2;0.268;22.2
10237;2.7;715.6;8.9;0.332;9.8
10238;15.5;1011.5;31.0;0.229;28.4
10239;8.6;893.6;21.4;0.266;22.2
10240;7.9;718.4;11.2;0.401;9.8
10241;5.4;1013.5;23.3;0.231;28.4
10242;10.1;896.5;23.4;0.265;22.2
10243;0.5;714.9;8.0;0.377;9.8
10244;16.7;1010.0;31.2;0.229;28.4
10245;7.6;893.9;21.5;0.272;22.2
10246;4.8;717.8;13.2;0.362;9.8
10247;4.0;1013.2;23.6;0.228;28.4
10248;7.8;895.4;24.6;0.276;22.2
10249;2.1;714.9;7.5;0.354;9.8
10250;13.3;1009.6;31.8;0.227;28.4
10251;8.6;891.9;21.5;0.271;22.2
10252;6.3;718.5;13.3;0.345;9.8
10253;5.2;1012.7;23.8;0.229;28.4
10254;10.1;895.5;25.0;0.266;22.2
10255;1.8;714.9;7.6;0.350;9.8
10256;13.2;1009.1;31.4;0.226;28.4
10257;7.6;892.0;22.0;0.252;22.2
10258;5.9;717.4;11.7;0.359;9.8
10259;3.4;1012.6;23.5;0.229;28.4
10260;3.3;896.1;22.3;0.324;22.2
10261;5.0;714.2;7.8;0.356;9.8
10262;14.5;1009.3;31.9;0.227;28.4
10263;6.8;892.5;20.4;0.313;22.2
10264;8.4;717.0;11.1;0.369;9.8
10265;3.1;1012.0;23.8;0.223;28.4
10266;13.4;895.7;24.1;0.304;22.2
10267;1.8;713.9;7.4;0.363;9.8
10268;16.7;1008.5;32.3;0.220;28.4
10269;8.0;891.5;20.7;0.291;22.2
10270;6.4;717.4;13.0;0.358;9.8
10271;5.2;1011.6;24.0;0.224;28.4
10272;11.4;894.8;24.5;0.283;22.2
10273;2.5;712.8;7.5;0.375;9.8
10274;16.9;1007.5;32.3;0.220;28.4
10275;7.9;892.5;21.7;0.267;22.2
10276;3.5;717.0;9.6;0.375;9.8
10277;3.3;1010.5;24.5;0.224;28.4
10278;8.5;895.4;24.2;0.267;22.3
10279;6.6;714.1;8.5;0.379;9.8
10280;13.1;1008.9;32.0;0.220;28.4
10281;7.4;893.6;22.1;0.259;22.3
10282;6.8;716.9;9.1;0.417;9.8
10283;4.5;1013.5;24.6;0.227;28.4
10284;5.6;897.3;24.5;0.274;22.3
10285;3.6;715.0;5.1;0.403;9.8
10286;14.0;1009.7;32.8;0.223;28.4
10287;8.1;892.9;21.1;0.270;22.3
10288;6.3;718.3;12.3;0.385;9.8
10289;5.2;1012.5;24.7;0.225;28.4
10290;10.3;895.1;24.9;0.264;22.3
10291;2.3;711.2;6.9;0.369;9.8
10292;12.6;1009.4;31.3;0.227;28.4
10293;8.1;891.3;21.5;0.254;22.3
10294;4.0;717.6;13.1;0.360;9.8
10295;8.4;1012.6;24.5;0.230;28.4
10296;10.2;893.9;25.9;0.251;22.3
10297;2.3;712.4;7.2;0.356;9.8
10298;14.8;1008.4;32.6;0.227;28.4
10299;8.8;891.3;21.7;0.237;22.3
10300;6.6;718.3;13.5;0.348;9.8
10301;6.3;1012.0;24.5;0.240;28.4
10302;12.3;894.7;26.0;0.235;22.3
10303;3.3;713.1;7.7;0.340;9.8
10304;12.6;1009.3;32.7;0.236;28.4
10305;7.4;891.9;22.3;0.226;22.3
10306;5.8;719.1;13.9;0.333;9.8
10307;6.0;1012.3;24.5;0.235;28.4
10308;7.6;895.8;25.8;0.235;22.3
10309;4.2;713.1;7.6;0.339;9.8
10310;12.8;1010.3;32.3;0.229;28.4
10311;8.2;892.7;22.2;0.229;22.3
10312;5.9;719.0;13.6;0.332;9.8
10313;2.9;1012.5;24.4;0.234;28.4
10314;5.9;895.2;26.3;0.228;22.3
10315;3.3;712.9;7.8;0.318;9.8
10316;15.3;1008.8;32.3;0.229;28.4
10317;7.2;892.3;22.6;0.229;22.3
10318;8.7;718.8;13.7;0.319;9.8
10319;3.1;1012.0;24.5;0.236;28.4
10320;4.7;895.9;26.6;0.235;22.3
10321;3.7;713.8;8.4;0.311;9.8
10322;14.5;1009.3;31.9;0.233;28.4
10323;8.2;893.5;22.9;0.226;22.3
10324;8.2;717.2;11.4;0.332;9.8
10325;6.6;1011.3;24.8;0.232;28.4
10326;12.8;895.8;26.0;0.234;22.3
10327;2.6;714.6;8.0;0.330;9.8
10328;14.5;1010.3;30.9;0.231;28.5
10329;7.7;893.4;22.4;0.236;22.3
10330;7.3;718.3;13.7;0.327;9.8
10331;3.7;1010.1;24.0;0.240;28.5
10332;9.2;895.5;25.9;0.236;22.3
10333;0.7;714.2;8.3;0.337;9.8
10334;15.6;1007.8;32.6;0.235;28.5
10335;6.6;892.5;22.2;0.236;22.3
10336;6.3;717.9;14.2;0.333;9.8
10337;6.4;1011.8;24.9;0.237;28.5
10338;7.8;894.6;26.4;0.234;22.3
10339;3.8;712.6;8.4;0.329;9.8
10340;15.6;1007.9;31.7;0.233;28.5
10341;5.9;892.1;22.3;0.239;22.3
10342;8.1;717.3;12.3;0.335;9.8
10343;5.6;1011.5;24.6;0.228;28.5
10344;11.5;894.5;26.4;0.236;22.4
10345;3.0;710.3;6.3;0.371;9.8
10346;15.1;1008.4;31.2;0.229;28.5
10347;8.5;890.3;22.0;0.231;22.4
10348;6.6;716.9;13.2;0.353;9.8
10349;3.4;1010.9;24.2;0.237;28.5
10350;6.6;893.4;25.6;0.232;22.4
10351;3.1;713.0;8.4;0.347;9.8
10352;15.0;1009.1;31.6;0.230;28.5
10353;7.3;891.2;22.3;0.235;22.4
10354;3.9;715.2;10.3;0.354;9.8
10355;4.0;1012.2;24.0;0.238;28.5
10356;3.1;893.9;24.9;0.255;22.4
10357;5.2;713.5;7.8;0.358;9.8
10358;11.4;1008.2;32.8;0.232;28.5
10359;7.8;891.2;21.3;0.337;22.4
10360;4.1;715.9;9.7;0.414;9.8
10361;6.8;1012.8;25.3;0.231;28.5
10362;1.8;894.2;24.8;0.312;22.4
10363;2.3;712.6;6.5;0.392;9.8
10364;15.9;1009.9;31.2;0.229;28.5
10365;6.8;891.4;21.2;0.292;22.4
10366;6.8;718.7;14.2;0.378;9.8
10367;7.3;1013.3;24.6;0.229;28.5
10368;2.6;896.1;22.2;0.315;22.4
10369;1.6;714.8;7.7;0.369;9.8
10370;12.9;1009.8;30.9;0.228;28.5
10371;7.6;892.1;21.8;0.283;22.4
10372;4.3;718.6;13.9;0.359;9.8
10373;4.3;1012.8;24.0;0.228;28.5
10374;7.8;895.5;25.8;0.275;22.4
10375;2.4;715.3;7.6;0.349;9.8
10376;14.1;1010.1;31.9;0.226;28.5
10377;7.0;892.2;22.0;0.265;22.4
10378;4.4;718.4;14.1;0.341;9.8
10379;5.5;1013.4;24.3;0.230;28.5
10380;5.1;895.1;25.9;0.265;22.4
10381;2.6;713.5;8.6;0.328;9.8
10382;16.0;1010.1;31.6;0.231;28.5
10383;5.9;891.6;22.4;0.263;22.4
10384;5.1;718.4;14.5;0.324;9.8
10385;4.8;1013.7;24.4;0.226;28.5
10386;3.5;895.7;25.8;0.263;22.4
10387;3.7;713.3;8.4;0.318;9.8
10388;18.2;1010.3;31.8;0.227;28.5
10389;7.7;894.2;21.2;0.408;22.4
10390;5.8;718.5;14.4;0.311;9.8
10391;5.5;1013.7;24.4;0.231;28.5
10392;5.1;895.7;25.1;0.354;22.5
